,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
20782,562,Martins Indi,2016/17,22,9,6,1.2727272727272727,1.4545454545454546,1.7272727272727273,1.0909090909090908,2.0,3.333333333333333,2,3.2,2.3000000000000007
21057,570,David Luiz,2016/17,22,1,19,1.9090909090909087,1.181818181818182,1.0,1.818181818181818,7.0,4.666666666666667,6,4.2,2.1666666666666674
22679,633,Olsson,2016/17,22,17,4,1.0909090909090908,2.8,2.1818181818181817,0.8,0.0,0.0,1,0.0,0.0
22696,634,Elabdellaoui,2016/17,22,19,1,1.181818181818182,1.9090909090909087,1.818181818181818,1.0,0.0,0.0,1,0.0,0.0
94,3,Koscielny,2016/17,23,3,13,2.0,1.4166666666666667,1.25,1.75,8.0,6.0,1,5.0,6.7333333333333325
166,5,Gabriel,2016/17,23,3,13,2.0,1.4166666666666667,1.25,1.75,2.0,2.6666666666666665,0,3.0,4.466666666666667
346,10,Monreal,2016/17,23,3,13,2.0,1.4166666666666667,1.25,1.75,2.0,2.6666666666666665,0,2.8,2.666666666666668
1109,31,Francis,2016/17,23,14,18,1.9166666666666667,1.5833333333333333,1.3333333333333333,1.9166666666666667,-2.0,1.6666666666666667,1,1.4,2.566666666666668
1147,32,Steve Cook,2016/17,23,14,18,1.9166666666666667,1.5833333333333333,1.3333333333333333,1.9166666666666667,0.0,0.6666666666666666,1,1.8,2.7333333333333343
1223,34,Smith,2016/17,23,14,18,1.9166666666666667,1.5833333333333333,1.3333333333333333,1.9166666666666667,6.0,2.333333333333333,1,1.6,3.8000000000000016
2020,55,Lowton,2016/17,23,10,16,1.6153846153846154,0.6666666666666666,1.0769230769230769,1.8333333333333333,0.0,4.333333333333333,5,3.2,3.2999999999999985
2058,56,Mee,2016/17,23,10,16,1.6153846153846154,0.6666666666666666,1.0769230769230769,1.8333333333333333,1.0,4.666666666666667,6,4.6,4.266666666666668
2096,57,Ward,2016/17,23,10,16,1.6153846153846154,0.6666666666666666,1.0769230769230769,1.8333333333333333,1.0,4.333333333333333,6,3.2,4.433333333333335
2134,58,Keane,2016/17,23,10,16,1.6153846153846154,0.6666666666666666,1.0769230769230769,1.8333333333333333,1.0,6.333333333333332,12,4.2,3.8333333333333326
2172,59,Tarkowski,2016/17,23,10,16,1.6153846153846154,0.6666666666666666,1.0769230769230769,1.8333333333333333,1.0,1.0,1,1.0,0.4333333333333327
2852,77,Azpilicueta,2016/17,23,1,4,1.1666666666666667,2.636363636363636,1.4166666666666667,0.8181818181818182,7.0,5.0,2,3.4,1.6666666666666683
2889,78,Cahill,2016/17,23,1,4,1.1666666666666667,2.636363636363636,1.4166666666666667,0.8181818181818182,15.0,7.666666666666668,2,6.0,4.333333333333335
3813,103,Tomkins,2016/17,23,18,14,1.5833333333333333,1.9166666666666667,1.9166666666666667,1.3333333333333333,2.0,3.0,6,1.8,1.7666666666666686
3850,104,Dann,2016/17,23,18,14,1.5833333333333333,1.9166666666666667,1.9166666666666667,1.3333333333333333,2.0,6.0,15,4.2,6.6000000000000005
3887,105,Ward,2016/17,23,18,14,1.5833333333333333,1.9166666666666667,1.9166666666666667,1.3333333333333333,2.0,2.333333333333333,5,1.8,1.7333333333333325
3961,107,Delaney,2016/17,23,18,14,1.5833333333333333,1.9166666666666667,1.9166666666666667,1.3333333333333333,2.0,4.333333333333333,10,3.0,2.9333333333333336
4630,125,Baines,2016/17,23,7,9,1.25,1.25,1.75,1.6666666666666667,6.0,4.666666666666667,2,7.2,3.533333333333332
4668,126,Coleman,2016/17,23,7,9,1.25,1.25,1.75,1.6666666666666667,15.0,10.666666666666666,5,7.8,7.533333333333335
4744,128,Stones,2016/17,23,5,11,2.1666666666666665,1.1666666666666667,1.5,2.1666666666666665,1.0,2.333333333333333,6,2.0,2.166666666666667
4893,132,Funes Mori,2016/17,23,7,9,1.25,1.25,1.75,1.6666666666666667,8.0,5.333333333333333,2,4.6,3.066666666666667
5574,150,Dawson,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,0.0,2.6666666666666665,6,3.2,2.200000000000002
5650,152,Robertson,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,0.0,4.0,6,2.8,2.7333333333333325
5688,153,Maguire,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,1.0,3.0,6,2.6,5.700000000000002
6217,167,Morgan,2016/17,23,16,10,0.6666666666666666,1.6153846153846154,1.8333333333333333,1.0769230769230769,0.0,1.0,2,3.0,3.0
6254,168,Fuchs,2016/17,23,16,10,0.6666666666666666,1.6153846153846154,1.8333333333333333,1.0769230769230769,1.0,1.0,2,2.0,2.8000000000000007
6402,172,Simpson,2016/17,23,16,10,0.6666666666666666,1.6153846153846154,1.8333333333333333,1.0769230769230769,1.0,1.3333333333333333,2,3.0,1.7666666666666655
6439,173,Huth,2016/17,23,16,10,0.6666666666666666,1.6153846153846154,1.8333333333333333,1.0769230769230769,1.0,1.0,2,2.8,3.466666666666669
7107,191,Lovren,2016/17,23,4,1,2.636363636363636,1.1666666666666667,0.8181818181818182,1.4166666666666667,1.0,1.3333333333333333,2,3.2,4.166666666666663
7183,193,Clyne,2016/17,23,4,1,2.636363636363636,1.1666666666666667,0.8181818181818182,1.4166666666666667,1.0,1.3333333333333333,2,2.4,4.366666666666667
7335,197,Smith,2016/17,23,14,18,1.9166666666666667,1.5833333333333333,1.3333333333333333,1.9166666666666667,1.0,1.3333333333333333,2,0.0,0.5666666666666668
7411,199,Matip,2016/17,23,4,1,2.636363636363636,1.1666666666666667,0.8181818181818182,1.4166666666666667,1.0,1.3333333333333333,2,3.2,1.3666666666666671
8203,220,Kolarov,2016/17,23,5,11,2.1666666666666665,1.1666666666666667,1.5,2.1666666666666665,1.0,2.6666666666666665,6,3.2,4.333333333333332
8347,224,Sagna,2016/17,23,5,11,2.1666666666666665,1.1666666666666667,1.5,2.1666666666666665,0.0,2.333333333333333,6,3.0,2.499999999999999
8419,226,Otamendi,2016/17,23,5,11,2.1666666666666665,1.1666666666666667,1.5,2.1666666666666665,0.0,2.0,7,2.0,2.899999999999997
9068,244,Smalling,2016/17,23,6,19,1.4166666666666667,1.0833333333333333,0.8333333333333334,1.6666666666666667,2.0,1.3333333333333333,1,1.4,2.8666666666666667
9104,245,Jones,2016/17,23,6,19,1.4166666666666667,1.0833333333333333,0.8333333333333334,1.6666666666666667,4.0,2.333333333333333,1,3.0,3.2333333333333343
9212,248,Rojo,2016/17,23,6,19,1.4166666666666667,1.0833333333333333,0.8333333333333334,1.6666666666666667,2.0,5.666666666666668,8,4.0,3.5666666666666664
9285,250,Valencia,2016/17,23,6,19,1.4166666666666667,1.0833333333333333,0.8333333333333334,1.6666666666666667,2.0,4.333333333333333,6,4.0,5.833333333333331
9429,254,Blind,2016/17,23,6,19,1.4166666666666667,1.0833333333333333,0.8333333333333334,1.6666666666666667,2.0,5.333333333333333,8,5.0,7.299999999999998
10301,278,Gibson,2016/17,23,15,8,1.0833333333333333,0.6363636363636364,1.25,1.9090909090909087,0.0,2.6666666666666665,2,2.8,3.966666666666667
10375,280,Bernardo,2016/17,23,15,8,1.0833333333333333,0.6363636363636364,1.25,1.9090909090909087,0.0,2.333333333333333,1,0.0,2.433333333333333
10965,296,Bertrand,2016/17,23,12,17,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.25,7.0,5.0,6,4.6,4.1000000000000005
11001,297,Fonte,2016/17,23,11,5,1.1666666666666667,2.1666666666666665,2.1666666666666665,1.5,1.0,0.3333333333333333,0,2.4,2.5000000000000013
11039,298,Yoshida,2016/17,23,12,17,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.25,6.0,2.6666666666666665,1,2.0,2.333333333333333
11147,301,Cédric,2016/17,23,12,17,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.25,12.0,5.0,1,3.2,7.333333333333332
11762,318,Shawcross,2016/17,23,9,7,1.25,1.25,1.6666666666666667,1.75,2.0,1.3333333333333333,0,3.8,3.1
11873,321,Pieters,2016/17,23,9,7,1.25,1.25,1.6666666666666667,1.75,4.0,3.333333333333333,4,3.4,3.1666666666666656
11947,323,Bardsley,2016/17,23,9,7,1.25,1.25,1.6666666666666667,1.75,1.0,1.3333333333333333,1,2.2,1.966666666666668
12613,341,Kaboul,2016/17,23,13,3,1.4166666666666667,2.0,1.75,1.25,0.0,5.0,9,4.4,3.666666666666668
12650,342,O'Shea,2016/17,23,20,2,1.5833333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,1.0,2.6666666666666665,6,1.8,2.166666666666667
12687,343,Jones,2016/17,23,20,2,1.5833333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,1.0,3.0,9,2.2,4.9
12724,344,van Aanholt,2016/17,23,18,14,1.5833333333333333,1.9166666666666667,1.9166666666666667,1.3333333333333333,1.0,2.333333333333333,6,1.6,3.733333333333333
12798,346,Koné,2016/17,23,20,2,1.5833333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,1.0,3.333333333333333,9,3.6,1.933333333333333
13244,358,Naughton,2016/17,23,17,12,1.3333333333333333,1.3333333333333333,2.25,1.6666666666666667,1.0,0.3333333333333333,2,0.8,2.733333333333333
13282,359,Williams,2016/17,23,7,9,1.25,1.25,1.75,1.6666666666666667,7.0,5.0,2,4.4,2.566666666666669
13358,361,Rangel,2016/17,23,17,12,1.3333333333333333,1.3333333333333333,2.25,1.6666666666666667,1.0,3.0,1,2.0,2.2333333333333347
13434,363,Fernández,2016/17,23,17,12,1.3333333333333333,1.3333333333333333,2.25,1.6666666666666667,1.0,0.6666666666666666,1,0.8,3.333333333333333
14154,382,Alderweireld,2016/17,23,2,20,1.6666666666666667,1.5833333333333333,0.8333333333333334,0.6666666666666666,1.0,4.333333333333333,6,4.2,2.4666666666666663
14191,383,Rose,2016/17,23,2,20,1.6666666666666667,1.5833333333333333,0.8333333333333334,0.6666666666666666,1.0,2.6666666666666665,1,3.8,3.6333333333333333
14228,384,Walker,2016/17,23,2,20,1.6666666666666667,1.5833333333333333,0.8333333333333334,0.6666666666666666,6.0,7.666666666666668,6,6.0,5.266666666666667
14302,386,Davies,2016/17,23,2,20,1.6666666666666667,1.5833333333333333,0.8333333333333334,0.6666666666666666,1.0,1.0,1,1.2,1.1
15118,408,Cathcart,2016/17,23,13,3,1.4166666666666667,2.0,1.75,1.25,1.0,0.6666666666666666,2,1.0,1.0000000000000002
15155,409,Prödl,2016/17,23,13,3,1.4166666666666667,2.0,1.75,1.25,1.0,2.6666666666666665,1,1.6,4.333333333333333
15266,412,Nyom,2016/17,23,8,15,0.6363636363636364,1.0833333333333333,1.9090909090909087,1.25,5.0,5.0,2,3.4,3.1333333333333333
15303,413,Britos,2016/17,23,13,3,1.4166666666666667,2.0,1.75,1.25,6.0,4.333333333333333,2,3.0,3.7000000000000006
16043,433,Dawson,2016/17,23,8,15,0.6363636363636364,1.0833333333333333,1.9090909090909087,1.25,6.0,2.333333333333333,1,2.0,4.466666666666668
16154,436,McAuley,2016/17,23,8,15,0.6363636363636364,1.0833333333333333,1.9090909090909087,1.25,12.0,3.6666666666666665,2,4.2,3.433333333333333
16228,438,Brunt,2016/17,23,8,15,0.6363636363636364,1.0833333333333333,1.9090909090909087,1.25,13.0,5.0,2,5.0,5.633333333333336
16786,453,Reid,2016/17,23,11,5,1.1666666666666667,2.1666666666666665,2.1666666666666665,1.5,2.0,2.6666666666666665,0,2.2,2.6666666666666647
16824,454,Cresswell,2016/17,23,11,5,1.1666666666666667,2.1666666666666665,2.1666666666666665,1.5,2.0,2.6666666666666665,0,2.2,2.5333333333333328
16938,457,Byram,2016/17,23,11,5,1.1666666666666667,2.1666666666666665,2.1666666666666665,1.5,2.0,0.6666666666666666,0,0.4,2.1
17660,476,Denayer,2016/17,23,20,2,1.5833333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,1.0,2.6666666666666665,6,3.4,1.466666666666666
17697,477,Barragán,2016/17,23,15,8,1.0833333333333333,0.6363636363636364,1.25,1.9090909090909087,1.0,2.333333333333333,5,2.8,2.833333333333332
18361,495,Holgate,2016/17,23,7,9,1.25,1.25,1.75,1.6666666666666667,5.0,3.6666666666666665,1,3.6,1.8666666666666685
18695,504,Stephens,2016/17,23,12,17,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.25,1.0,1.0,1,0.0,2.6
19257,519,Tymon,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,2.0,3.0,6,0.0,1.4666666666666668
19555,527,Fabio,2016/17,23,15,8,1.0833333333333333,0.6363636363636364,1.25,1.9090909090909087,7.0,6.0,2,3.8,3.266666666666666
19953,538,Manquillo,2016/17,23,20,2,1.5833333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,1.0,2.333333333333333,5,2.0,0.7000000000000014
20023,540,Janmaat,2016/17,23,13,3,1.4166666666666667,2.0,1.75,1.25,1.0,1.3333333333333333,2,1.2,2.4999999999999987
20543,555,Mustafi,2016/17,23,3,13,2.0,1.4166666666666667,1.25,1.75,7.0,4.666666666666667,1,3.0,5.199999999999998
20645,558,Mawson,2016/17,23,17,12,1.3333333333333333,1.3333333333333333,2.25,1.6666666666666667,1.0,3.0,8,4.2,5.633333333333333
20749,561,Alonso,2016/17,23,1,4,1.1666666666666667,2.636363636363636,1.4166666666666667,0.8181818181818182,6.0,9.666666666666666,2,6.6,5.5666666666666655
20783,562,Martins Indi,2016/17,23,9,7,1.25,1.25,1.6666666666666667,1.75,2.0,2.0,2,3.6,2.266666666666668
21058,570,David Luiz,2016/17,23,1,4,1.1666666666666667,2.636363636363636,1.4166666666666667,0.8181818181818182,6.0,7.666666666666668,10,5.0,3.733333333333334
22680,633,Olsson,2016/17,23,17,12,1.3333333333333333,1.3333333333333333,2.25,1.6666666666666667,1.0,0.0,2,0.0,0.0
22697,634,Elabdellaoui,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,1.0,0.0,1,0.0,0.0
22758,638,Ranocchia,2016/17,23,19,6,1.0833333333333333,1.4166666666666667,1.6666666666666667,0.8333333333333334,0.0,0.0,1,0.0,0.0
95,3,Koscielny,2016/17,24,4,1,2.333333333333333,2.0,1.4166666666666667,1.0,1.0,3.333333333333333,1,4.0,6.133333333333333
167,5,Gabriel,2016/17,24,4,1,2.333333333333333,2.0,1.4166666666666667,1.0,0.0,1.0,1,2.0,4.5
203,6,Bellerín,2016/17,24,4,1,2.333333333333333,2.0,1.4166666666666667,1.0,1.0,0.6666666666666666,1,3.4,0.33333333333333304
347,10,Monreal,2016/17,24,4,1,2.333333333333333,2.0,1.4166666666666667,1.0,0.0,2.6666666666666665,6,3.0,3.900000000000001
383,11,Chambers,2016/17,24,15,2,0.75,2.1666666666666665,1.1666666666666667,1.1666666666666667,5.0,4.666666666666667,2,4.4,5.900000000000001
1110,31,Francis,2016/17,24,14,7,1.3333333333333333,2.0,1.9166666666666667,2.333333333333333,1.0,-0.3333333333333333,0,1.2,1.6000000000000008
1148,32,Steve Cook,2016/17,24,14,7,1.3333333333333333,2.0,1.9166666666666667,2.333333333333333,1.0,0.0,-1,0.2,3.9666666666666672
1262,35,Mings,2016/17,24,14,7,1.3333333333333333,2.0,1.9166666666666667,2.333333333333333,1.0,-0.3333333333333333,-1,0.0,2.6
2021,55,Lowton,2016/17,24,12,10,0.4545454545454545,1.4166666666666667,1.2727272727272727,0.75,5.0,2.0,1,3.0,3.1333333333333315
2059,56,Mee,2016/17,24,12,10,0.4545454545454545,1.4166666666666667,1.2727272727272727,0.75,6.0,2.6666666666666665,1,4.4,3.633333333333335
2097,57,Ward,2016/17,24,12,10,0.4545454545454545,1.4166666666666667,1.2727272727272727,0.75,6.0,2.6666666666666665,1,3.0,4.333333333333335
2135,58,Keane,2016/17,24,12,10,0.4545454545454545,1.4166666666666667,1.2727272727272727,0.75,12.0,4.666666666666667,1,4.0,5.533333333333332
2853,77,Azpilicueta,2016/17,24,1,4,2.0,2.333333333333333,1.0,1.4166666666666667,2.0,3.6666666666666665,2,3.6,1.7333333333333352
2890,78,Cahill,2016/17,24,1,4,2.0,2.333333333333333,1.0,1.4166666666666667,2.0,6.333333333333332,2,5.0,3.600000000000002
2927,79,Zouma,2016/17,24,1,4,2.0,2.333333333333333,1.0,1.4166666666666667,0.0,0.0,1,0.0,0.0
3814,103,Tomkins,2016/17,24,19,20,1.0833333333333333,1.5,2.1666666666666665,1.5,6.0,2.6666666666666665,0,1.8,1.833333333333336
3851,104,Dann,2016/17,24,19,20,1.0833333333333333,1.5,2.1666666666666665,1.5,15.0,5.666666666666668,0,3.8,8.4
3888,105,Ward,2016/17,24,19,20,1.0833333333333333,1.5,2.1666666666666665,1.5,5.0,2.0,-1,1.4,1.8666666666666647
3962,107,Delaney,2016/17,24,19,20,1.0833333333333333,1.5,2.1666666666666665,1.5,10.0,3.6666666666666665,-1,2.6,2.9333333333333336
4631,125,Baines,2016/17,24,7,14,2.0,1.3333333333333333,2.333333333333333,1.9166666666666667,2.0,3.0,1,6.0,3.633333333333332
4669,126,Coleman,2016/17,24,7,14,2.0,1.3333333333333333,2.333333333333333,1.9166666666666667,5.0,8.0,4,8.4,8.666666666666668
4745,128,Stones,2016/17,24,3,17,1.9166666666666667,1.0833333333333333,1.25,2.1666666666666665,6.0,3.333333333333333,3,2.2,1.9666666666666668
4894,132,Funes Mori,2016/17,24,7,14,2.0,1.3333333333333333,2.333333333333333,1.9166666666666667,2.0,4.666666666666667,4,5.2,4.1000000000000005
5651,152,Robertson,2016/17,24,18,5,1.6666666666666667,1.7692307692307692,0.75,1.5384615384615383,6.0,4.0,6,3.8,2.3666666666666663
5689,153,Maguire,2016/17,24,18,5,1.6666666666666667,1.7692307692307692,0.75,1.5384615384615383,6.0,4.0,5,3.0,6.166666666666669
6218,167,Morgan,2016/17,24,16,6,1.3333333333333333,1.5833333333333333,1.5833333333333333,1.0,2.0,1.0,1,2.0,5.166666666666667
6255,168,Fuchs,2016/17,24,16,6,1.3333333333333333,1.5833333333333333,1.5833333333333333,1.0,2.0,1.0,0,1.8,2.9333333333333336
6403,172,Simpson,2016/17,24,16,6,1.3333333333333333,1.5833333333333333,1.5833333333333333,1.0,2.0,1.3333333333333333,1,2.2,2.233333333333332
6440,173,Huth,2016/17,24,16,6,1.3333333333333333,1.5833333333333333,1.5833333333333333,1.0,2.0,1.3333333333333333,1,2.0,3.5000000000000018
7146,192,Moreno,2016/17,24,5,18,1.7692307692307692,1.6666666666666667,1.5384615384615383,0.75,1.0,1.0,1,1.8,2.733333333333334
7184,193,Clyne,2016/17,24,5,18,1.7692307692307692,1.6666666666666667,1.5384615384615383,0.75,2.0,1.3333333333333333,1,2.2,3.266666666666667
7336,197,Smith,2016/17,24,14,7,1.3333333333333333,2.0,1.9166666666666667,2.333333333333333,2.0,1.0,0,0.8,1.4666666666666668
7412,199,Matip,2016/17,24,5,18,1.7692307692307692,1.6666666666666667,1.5384615384615383,0.75,2.0,1.3333333333333333,1,2.2,2.5333333333333337
8204,220,Kolarov,2016/17,24,3,17,1.9166666666666667,1.0833333333333333,1.25,2.1666666666666665,6.0,3.0,2,2.4,3.9666666666666655
8240,221,Zabaleta,2016/17,24,3,17,1.9166666666666667,1.0833333333333333,1.25,2.1666666666666665,1.0,1.0,1,1.4,2.0333333333333328
8312,223,Clichy,2016/17,24,3,17,1.9166666666666667,1.0833333333333333,1.25,2.1666666666666665,1.0,1.3333333333333333,3,4.2,3.233333333333334
9069,244,Smalling,2016/17,24,6,16,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,1.0,4.333333333333333,10,3.2,5.0
9213,248,Rojo,2016/17,24,6,16,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,8.0,3.6666666666666665,1,3.8,3.5333333333333328
9286,250,Valencia,2016/17,24,6,16,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,6.0,6.333333333333332,11,5.8,6.999999999999997
9430,254,Blind,2016/17,24,6,16,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,8.0,3.6666666666666665,1,4.8,5.599999999999999
9466,255,Bailly,2016/17,24,6,16,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,2.0,3.0,6,1.8,3.333333333333334
10302,278,Gibson,2016/17,24,15,2,0.75,2.1666666666666665,1.1666666666666667,1.1666666666666667,2.0,1.3333333333333333,2,3.0,3.866666666666666
10376,280,Bernardo,2016/17,24,15,2,0.75,2.1666666666666665,1.1666666666666667,1.1666666666666667,1.0,1.0,2,2.0,2.6333333333333333
10966,296,Bertrand,2016/17,24,13,9,1.3333333333333333,0.75,2.4166666666666665,1.8333333333333333,6.0,4.666666666666667,1,3.2,4.300000000000002
11002,297,Fonte,2016/17,24,9,13,0.75,1.3333333333333333,1.8333333333333333,2.4166666666666665,0.0,1.0,2,1.8,1.7666666666666682
11040,298,Yoshida,2016/17,24,13,9,1.3333333333333333,0.75,2.4166666666666665,1.8333333333333333,1.0,2.6666666666666665,1,2.0,2.5
11148,301,Cédric,2016/17,24,13,9,1.3333333333333333,0.75,2.4166666666666665,1.8333333333333333,1.0,4.666666666666667,1,3.4,6.933333333333334
11763,318,Shawcross,2016/17,24,11,8,1.1666666666666667,1.3076923076923077,2.25,1.7692307692307692,0.0,1.3333333333333333,2,4.2,3.8
11874,321,Pieters,2016/17,24,11,8,1.1666666666666667,1.3076923076923077,2.25,1.7692307692307692,4.0,3.333333333333333,2,3.8,4.299999999999998
11948,323,Bardsley,2016/17,24,11,8,1.1666666666666667,1.3076923076923077,2.25,1.7692307692307692,1.0,1.3333333333333333,2,1.6,3.3666666666666667
12614,341,Kaboul,2016/17,24,10,12,1.4166666666666667,0.4545454545454545,0.75,1.2727272727272727,9.0,3.6666666666666665,2,3.6,3.5000000000000013
12651,342,O'Shea,2016/17,24,20,19,1.5,1.0833333333333333,1.5,2.1666666666666665,6.0,2.6666666666666665,1,2.0,2.0000000000000004
12688,343,Jones,2016/17,24,20,19,1.5,1.0833333333333333,1.5,2.1666666666666665,9.0,5.333333333333333,6,3.2,4.7
12725,344,van Aanholt,2016/17,24,19,20,1.0833333333333333,1.5,2.1666666666666665,1.5,6.0,2.333333333333333,0,1.6,3.7
12799,346,Koné,2016/17,24,20,19,1.5,1.0833333333333333,1.5,2.1666666666666665,9.0,7.666666666666668,13,5.8,5.333333333333333
13245,358,Naughton,2016/17,24,17,3,1.0833333333333333,1.9166666666666667,2.1666666666666665,1.25,2.0,1.3333333333333333,1,0.8,2.2666666666666666
13283,359,Williams,2016/17,24,7,14,2.0,1.3333333333333333,2.333333333333333,1.9166666666666667,2.0,3.333333333333333,1,4.4,3.06666666666667
13435,363,Fernández,2016/17,24,17,3,1.0833333333333333,1.9166666666666667,2.1666666666666665,1.25,1.0,1.0,1,1.0,3.0
14155,382,Alderweireld,2016/17,24,2,15,2.1666666666666665,0.75,1.1666666666666667,1.1666666666666667,6.0,5.333333333333333,9,5.6,3.1
