,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,save_form,long_form,ict_form
10158,274,Valdés,2016/17,29,19,5,1.0,1.6923076923076923,1.2857142857142858,1.0,2.0,2.0,2,3.333333333333333,3.2,2.5333333333333323
10897,294,Forster,2016/17,29,10,2,1.2666666666666666,2.333333333333333,1.6,1.2,1.0,3.0,2,2.0,2.4,1.5666666666666664
12581,340,Pickford,2016/17,29,20,13,1.2666666666666666,0.6,0.6666666666666666,1.3333333333333333,2.0,5.0,10,4.666666666666667,5.2,3.333333333333334
13174,356,Fabianski,2016/17,29,17,11,1.0,1.8666666666666667,2.2,1.3333333333333333,2.0,1.6666666666666667,2,3.6666666666666665,2.4,2.0333333333333314
14085,380,Lloris,2016/17,29,2,10,2.333333333333333,1.2666666666666666,1.2,1.6,1.0,3.6666666666666665,2,2.333333333333333,4.0,2.1333333333333324
15086,407,Gomes,2016/17,29,14,16,1.2142857142857142,1.0714285714285714,1.7142857142857142,1.8571428571428568,2.0,2.0,2,2.6666666666666665,2.6,1.833333333333334
15938,430,Foster,2016/17,29,8,6,1.375,2.142857142857143,1.6875,1.6428571428571428,1.0,1.3333333333333333,2,1.3333333333333333,1.6,1.0666666666666684
16716,451,Randolph,2016/17,29,12,15,1.2666666666666666,0.7857142857142857,2.2,1.8571428571428568,10.0,4.0,1,3.333333333333333,3.0,2.966666666666665
21200,574,Grant,2016/17,29,9,1,1.2666666666666666,1.2666666666666666,1.4666666666666666,1.3333333333333333,7.0,3.333333333333333,2,4.0,4.0,2.7333333333333343
27,1,Ospina,2016/17,30,6,4,2.0,2.1333333333333333,1.2142857142857142,1.3333333333333333,0.0,0.0,2,0.0,0.0,0.0
1040,29,Boruc,2016/17,30,11,10,1.2,1.3076923076923077,1.8,2.3076923076923075,6.0,5.333333333333333,8,3.333333333333333,5.8,2.166666666666667
1989,54,Heaton,2016/17,30,15,2,1.4666666666666666,1.5714285714285714,1.1333333333333333,0.8571428571428571,10.0,4.333333333333333,2,3.6666666666666665,3.4,2.733333333333332
2710,73,Courtois,2016/17,30,1,16,2.0,1.5333333333333334,1.0714285714285714,1.6666666666666667,2.0,1.6666666666666667,1,0.3333333333333333,2.0,0.4666666666666659
3709,100,Hennessey,2016/17,30,16,1,1.5333333333333334,2.0,1.6666666666666667,1.0714285714285714,7.0,6.0,5,4.333333333333333,5.8,2.7999999999999994
4561,123,Robles,2016/17,30,7,3,1.2,2.6,1.5333333333333334,0.8,6.0,4.333333333333333,1,1.3333333333333333,4.2,0.9333333333333328
5467,147,Jakupovic,2016/17,30,18,14,1.6666666666666667,0.8666666666666667,0.8,1.8666666666666667,1.0,2.0,3,3.0,2.0,1.966666666666666
6149,165,Schmeichel,2016/17,30,13,9,1.6,1.0,1.4,2.357142857142857,2.0,3.6666666666666665,6,3.0,3.2,2.3333333333333344
7001,188,Mignolet,2016/17,30,3,7,2.6,1.2,0.8,1.5333333333333334,2.0,2.333333333333333,3,1.6666666666666667,2.2,1.3666666666666665
8172,219,Caballero,2016/17,30,4,6,2.1333333333333333,2.0,1.3333333333333333,1.2142857142857142,3.0,3.6666666666666665,1,2.333333333333333,4.0,2.2
9001,242,de Gea,2016/17,30,5,8,1.3333333333333333,0.6428571428571429,0.7333333333333333,1.8571428571428568,2.0,3.333333333333333,6,1.0,4.4,0.8666666666666658
10159,274,Valdés,2016/17,30,19,17,0.6,1.4,1.1333333333333333,1.9333333333333331,2.0,4.666666666666667,10,3.6666666666666665,4.6,2.433333333333332
10898,294,Forster,2016/17,30,10,11,1.3076923076923077,1.2,2.3076923076923075,1.8,2.0,3.0,6,2.333333333333333,3.2,1.8666666666666665
12582,340,Pickford,2016/17,30,20,12,1.2857142857142858,1.4666666666666666,1.5,0.7333333333333333,10.0,5.666666666666668,5,5.666666666666668,4.6,4.300000000000002
13175,356,Fabianski,2016/17,30,17,19,1.4,0.6,1.9333333333333331,1.1333333333333333,2.0,3.333333333333333,6,3.333333333333333,2.4,1.8333333333333317
14086,380,Lloris,2016/17,30,2,15,1.5714285714285714,1.4666666666666666,0.8571428571428571,1.1333333333333333,2.0,3.6666666666666665,8,2.0,4.4,1.6999999999999993
15087,407,Gomes,2016/17,30,12,20,1.4666666666666666,1.2857142857142858,0.7333333333333333,1.5,2.0,3.6666666666666665,7,3.333333333333333,3.4,2.100000000000001
15939,430,Foster,2016/17,30,8,5,0.6428571428571429,1.3333333333333333,1.8571428571428568,0.7333333333333333,2.0,3.333333333333333,7,2.0,2.8,1.3000000000000016
16717,451,Randolph,2016/17,30,14,18,0.8666666666666667,1.6666666666666667,1.8666666666666667,0.8,1.0,4.0,1,3.0,3.0,2.5999999999999983
21201,574,Grant,2016/17,30,9,13,1.0,1.6,2.357142857142857,1.4,2.0,4.0,3,5.0,4.0,3.2333333333333343
1041,29,Boruc,2016/17,31,13,3,1.25,2.5625,1.8125,0.875,8.0,5.666666666666668,3,3.6666666666666665,6.2,2.166666666666667
1990,54,Heaton,2016/17,31,14,12,1.4375,0.9333333333333332,1.0625,2.2666666666666666,2.0,6.0,6,4.0,4.2,2.8666666666666654
2711,73,Courtois,2016/17,31,1,4,2.0,2.0625,1.0666666666666669,1.375,1.0,2.333333333333333,4,2.333333333333333,2.2,1.7333333333333325
3710,100,Hennessey,2016/17,31,16,9,1.5,1.3571428571428572,1.6875,2.2857142857142856,5.0,4.666666666666667,2,5.333333333333333,5.8,3.6
4562,123,Robles,2016/17,31,7,6,1.1875,1.3125,1.625,0.75,1.0,2.6666666666666665,1,1.3333333333333333,3.2,0.8666666666666663
5468,147,Jakupovic,2016/17,31,17,19,1.8125,0.6875,0.875,1.3125,3.0,1.6666666666666667,1,3.0,1.8,2.1333333333333333
6150,165,Schmeichel,2016/17,31,11,20,1.625,1.2,1.3125,1.5333333333333334,6.0,5.0,7,3.333333333333333,4.4,2.600000000000001
7002,188,Mignolet,2016/17,31,3,13,2.5625,1.25,0.875,1.8125,3.0,2.0,1,1.6666666666666667,2.0,1.3666666666666665
8173,219,Caballero,2016/17,31,4,1,2.0625,2.0,1.375,1.0666666666666669,1.0,3.333333333333333,6,2.0,4.8,2.2
9002,242,de Gea,2016/17,31,6,7,1.3125,1.1875,0.75,1.625,6.0,3.6666666666666665,3,2.0,4.0,1.4999999999999991
10160,274,Valdés,2016/17,31,19,17,0.6875,1.8125,1.3125,0.875,10.0,4.0,0,2.333333333333333,3.2,1.6333333333333322
10899,294,Forster,2016/17,31,9,16,1.3571428571428572,1.5,2.2857142857142856,1.6875,6.0,3.333333333333333,2,2.6666666666666665,3.4,1.8666666666666665
12583,340,Pickford,2016/17,31,20,11,1.2,1.625,1.5333333333333334,1.3125,5.0,6.0,3,6.0,4.6,4.566666666666668
13176,356,Fabianski,2016/17,31,18,2,1.375,1.6666666666666667,2.0,0.8666666666666667,6.0,3.333333333333333,2,3.6666666666666665,2.6,2.1666666666666656
14124,381,Vorm,2016/17,31,2,18,1.6666666666666667,1.375,0.8666666666666667,2.0,6.0,3.333333333333333,2,1.0,3.4,1.3
15088,407,Gomes,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,7.0,5.0,6,1.6666666666666667,3.8,1.333333333333334
15940,430,Foster,2016/17,31,8,10,0.6,1.5,1.8666666666666667,0.6875,7.0,3.333333333333333,1,1.3333333333333333,2.4,0.9666666666666682
16718,451,Randolph,2016/17,31,15,5,0.8125,2.066666666666667,1.9375,1.1333333333333333,1.0,1.3333333333333333,2,2.6666666666666665,3.0,1.6666666666666652
21202,574,Grant,2016/17,31,12,14,0.9333333333333332,1.4375,2.2666666666666666,1.0625,3.0,2.333333333333333,2,5.0,3.0,3.066666666666668
23011,657,Martinez,2016/17,31,5,15,2.066666666666667,0.8125,1.1333333333333333,1.9375,0.0,0.0,6,0.0,0.0,0.0
1042,29,Boruc,2016/17,32,15,1,1.8125,1.375,1.4375,1.3125,3.0,4.333333333333333,2,4.333333333333333,4.2,2.5333333333333337
1991,54,Heaton,2016/17,32,12,19,0.5625,0.9333333333333332,1.25,1.2,6.0,5.0,7,3.333333333333333,5.2,2.433333333333332
2712,73,Courtois,2016/17,32,1,15,1.375,1.8125,1.3125,1.4375,4.0,2.333333333333333,2,2.333333333333333,2.2,1.766666666666666
3711,100,Hennessey,2016/17,32,16,6,1.2,2.0,1.7333333333333334,1.7333333333333334,2.0,4.666666666666667,7,5.666666666666668,5.4,4.5
4563,123,Robles,2016/17,32,7,11,2.3125,0.8666666666666667,2.1875,2.0,1.0,1.0,1,2.0,3.0,1.3999999999999997
5469,147,Jakupovic,2016/17,32,17,4,0.9375,1.9285714285714288,2.0,1.2142857142857142,1.0,2.333333333333333,3,3.6666666666666665,2.0,2.533333333333333
6151,165,Schmeichel,2016/17,32,11,7,0.8666666666666667,2.3125,2.0,2.1875,7.0,4.666666666666667,1,3.0,3.8,2.1666666666666683
7003,188,Mignolet,2016/17,32,3,13,1.6875,1.25,1.5625,1.5,1.0,2.333333333333333,3,2.0,2.2,1.3999999999999997
9039,243,Romero,2016/17,32,5,20,1.7857142857142858,1.1875,0.9285714285714286,0.8125,0.0,0.0,7,0.0,0.0,0.0
10161,274,Valdés,2016/17,32,19,12,0.9333333333333332,0.5625,1.2,1.25,0.0,5.333333333333333,6,2.0,4.0,1.5333333333333317
10900,294,Forster,2016/17,32,9,8,1.25,1.2941176470588236,1.5625,1.6470588235294117,2.0,5.0,7,3.333333333333333,3.6,2.3
12584,340,Pickford,2016/17,32,20,5,1.1875,1.7857142857142858,0.8125,0.9285714285714286,3.0,3.6666666666666665,3,7.0,4.6,4.900000000000002
13177,356,Fabianski,2016/17,32,18,14,0.9375,1.25,2.125,2.0625,2.0,3.6666666666666665,3,3.6666666666666665,3.0,2.7
14088,380,Lloris,2016/17,32,2,10,2.4375,1.1333333333333333,1.125,1.8666666666666667,8.0,5.333333333333333,6,2.0,5.0,1.8333333333333328
15089,407,Gomes,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,6.0,4.333333333333333,0,2.333333333333333,3.4,1.7333333333333345
15941,430,Foster,2016/17,32,8,9,1.2941176470588236,1.25,1.6470588235294117,1.5625,1.0,3.333333333333333,2,1.6666666666666667,2.6,1.033333333333335
16719,451,Randolph,2016/17,32,14,18,1.25,0.9375,2.0625,2.125,2.0,2.6666666666666665,5,2.333333333333333,3.8,1.466666666666665
20065,541,Bravo,2016/17,32,4,17,1.9285714285714288,0.9375,1.2142857142857142,2.0,1.0,1.0,2,0.0,1.4,0.3666666666666665
21203,574,Grant,2016/17,32,13,3,1.25,1.6875,1.5,1.5625,2.0,2.0,1,4.0,3.0,2.666666666666668
23012,657,Martinez,2016/17,32,6,16,2.0,1.2,1.7333333333333334,1.7333333333333334,6.0,0.0,2,0.0,0.0,0.0
66,2,Cech,2016/17,33,6,19,2.0,0.9375,1.6875,1.25,2.0,2.333333333333333,3,3.6666666666666665,3.2,2.866666666666665
1043,29,Boruc,2016/17,33,16,2,1.1764705882352942,2.5294117647058822,1.9411764705882355,1.0588235294117647,2.0,3.0,4,6.333333333333332,4.6,3.8333333333333335
1992,54,Heaton,2016/17,33,14,7,0.5882352941176471,2.3529411764705883,1.3529411764705883,2.117647058823529,7.0,5.0,2,3.333333333333333,5.4,2.699999999999999
2750,74,Begovic,2016/17,33,1,5,1.2941176470588236,1.3529411764705883,1.3529411764705883,0.7058823529411765,0.0,0.0,1,0.0,0.0,0.0
3712,100,Hennessey,2016/17,33,15,12,1.25,0.9375,1.75,2.0,7.0,3.333333333333333,1,2.333333333333333,4.4,2.2
4564,123,Robles,2016/17,33,7,14,2.3529411764705883,0.5882352941176471,2.117647058823529,1.3529411764705883,1.0,1.6666666666666667,3,2.333333333333333,2.4,1.4999999999999991
5470,147,Jakupovic,2016/17,33,17,11,0.9411764705882352,1.3529411764705883,2.0588235294117645,1.4705882352941178,3.0,1.6666666666666667,1,3.0,1.8,2.1333333333333333
6152,165,Schmeichel,2016/17,33,12,15,0.9375,1.25,2.0,1.75,1.0,3.0,1,3.0,3.4,2.100000000000001
7004,188,Mignolet,2016/17,33,3,8,1.6470588235294117,1.2222222222222223,1.4705882352941178,1.6111111111111112,3.0,3.6666666666666665,7,1.6666666666666667,3.2,1.2999999999999998
9004,242,de Gea,2016/17,33,5,1,1.3529411764705883,1.2941176470588236,0.7058823529411765,1.3529411764705883,3.0,5.0,6,1.3333333333333333,3.8,1.033333333333332
10901,294,Forster,2016/17,33,9,4,1.4666666666666666,2.117647058823529,2.2666666666666666,1.4705882352941178,7.0,3.333333333333333,1,3.333333333333333,3.6,2.0
12585,340,Pickford,2016/17,33,20,13,1.2352941176470589,0.8823529411764706,0.8823529411764706,1.9411764705882355,3.0,2.333333333333333,1,4.333333333333333,4.4,2.766666666666669
13178,356,Fabianski,2016/17,33,18,10,0.8823529411764706,1.4705882352941178,2.0588235294117645,0.6470588235294118,3.0,3.0,4,5.333333333333333,3.4,3.5999999999999988
14089,380,Lloris,2016/17,33,2,16,2.5294117647058822,1.1764705882352942,1.0588235294117647,1.9411764705882355,6.0,6.666666666666668,6,1.6666666666666667,4.6,1.6333333333333329
15090,407,Gomes,2016/17,33,10,18,1.4705882352941178,0.8823529411764706,0.6470588235294118,2.0588235294117645,0.0,5.0,9,2.6666666666666665,4.8,2.0333333333333345
15942,430,Foster,2016/17,33,8,3,1.2222222222222223,1.6470588235294117,1.6111111111111112,1.4705882352941178,2.0,1.6666666666666667,2,1.0,2.8,0.6666666666666684
16720,451,Randolph,2016/17,33,13,20,0.8823529411764706,1.2352941176470589,1.9411764705882355,0.8823529411764706,5.0,2.6666666666666665,1,2.6666666666666665,2.0,1.8666666666666647
18187,490,Guzan,2016/17,33,19,6,0.9375,2.0,1.25,1.6875,8.0,5.0,1,2.6666666666666665,0.0,2.0
20066,541,Bravo,2016/17,33,4,9,2.117647058823529,1.4666666666666666,1.4705882352941178,2.2666666666666666,2.0,3.0,6,0.3333333333333333,2.2,0.5666666666666664
21204,574,Grant,2016/17,33,11,17,1.3529411764705883,0.9411764705882352,1.4705882352941178,2.0588235294117645,1.0,1.6666666666666667,2,2.0,2.0,1.833333333333334
67,2,Cech,2016/17,34,6,15,2.0,0.8823529411764706,1.0625,1.9411764705882355,3.0,4.0,7,3.333333333333333,4.2,2.6999999999999984
1044,29,Boruc,2016/17,34,13,19,1.9411764705882355,0.6470588235294118,1.3529411764705883,1.4705882352941178,4.0,4.0,6,5.0,4.6,3.1
1993,54,Heaton,2016/17,34,16,5,1.3529411764705883,1.8,1.1176470588235294,0.8666666666666667,2.0,3.6666666666666665,2,4.0,3.8,3.2666666666666653
2714,73,Courtois,2016/17,34,1,9,2.125,1.2941176470588236,1.125,1.4705882352941178,2.0,2.333333333333333,1,2.6666666666666665,2.0,1.8999999999999992
3713,100,Hennessey,2016/17,34,12,3,1.5294117647058822,2.4705882352941178,1.6470588235294117,0.9411764705882352,1.0,3.333333333333333,2,1.0,3.4,1.2
4603,124,Stekelenburg,2016/17,34,7,14,1.1176470588235294,1.1764705882352942,1.5882352941176472,1.9411764705882355,6.0,5.0,7,1.3333333333333333,3.8,1.0666666666666675
5471,147,Jakupovic,2016/17,34,17,10,1.8235294117647056,1.0625,0.8235294117647058,1.875,1.0,3.333333333333333,6,3.0,2.8,2.1333333333333333
6153,165,Schmeichel,2016/17,34,15,6,0.8823529411764706,2.0,1.9411764705882355,1.0625,1.0,1.6666666666666667,3,3.333333333333333,3.6,2.066666666666668
7005,188,Mignolet,2016/17,34,3,12,2.4705882352941178,1.5294117647058822,0.9411764705882352,1.6470588235294117,7.0,3.6666666666666665,1,2.0,3.0,1.6
8176,219,Caballero,2016/17,34,4,5,1.8,1.8,1.2666666666666666,0.8666666666666667,6.0,2.6666666666666665,1,1.0,3.6,1.3333333333333333
9005,242,de Gea,2016/17,34,5,16,1.8,1.3529411764705883,0.8666666666666667,1.1176470588235294,6.0,5.0,6,1.0,4.6,0.9333333333333321
10902,294,Forster,2016/17,34,9,1,1.2941176470588236,2.125,1.4705882352941178,1.125,1.0,3.0,1,3.6666666666666665,3.4,2.4
11698,316,Butland,2016/17,34,11,18,0.875,1.4117647058823528,2.25,1.8823529411764703,0.0,0.0,2,0.0,0.0,0.0
12586,340,Pickford,2016/17,34,20,19,1.125,0.6470588235294118,1.4375,1.4705882352941178,1.0,2.0,2,2.6666666666666665,2.8,1.7000000000000015
13179,356,Fabianski,2016/17,34,18,11,1.4117647058823528,0.875,1.8823529411764703,2.25,4.0,5.333333333333333,9,4.666666666666667,4.8,3.0666666666666664
14090,380,Lloris,2016/17,34,2,12,1.625,1.5294117647058822,0.9375,1.6470588235294117,6.0,6.0,6,1.3333333333333333,5.6,1.466666666666666
15091,407,Gomes,2016/17,34,10,17,1.0625,1.8235294117647056,1.875,0.8235294117647058,9.0,3.333333333333333,1,2.333333333333333,4.6,1.6333333333333344
16683,450,Adrián,2016/17,34,14,7,1.1764705882352942,1.1176470588235294,1.9411764705882355,1.5882352941176472,2.0,3.333333333333333,6,2.333333333333333,4.8,1.6666666666666672
18188,490,Guzan,2016/17,34,19,13,0.6470588235294118,1.9411764705882355,1.4705882352941178,1.3529411764705883,1.0,3.6666666666666665,2,4.0,4.0,2.6666666666666665
20067,541,Bravo,2016/17,34,4,5,1.8,1.8,1.2666666666666666,0.8666666666666667,6.0,4.666666666666667,6,0.6666666666666666,3.0,0.7333333333333331
68,2,Cech,2016/17,35,6,2,1.8823529411764703,2.5,1.7058823529411764,1.0,7.0,4.666666666666667,4,5.333333333333333,3.6,3.733333333333332
1045,29,Boruc,2016/17,35,10,20,1.1666666666666667,1.1666666666666667,1.8333333333333333,0.8888888888888888,6.0,5.666666666666668,7,5.666666666666668,4.4,3.6666666666666674
1994,54,Heaton,2016/17,35,14,16,0.6666666666666666,1.1764705882352942,1.2777777777777777,1.7647058823529411,2.0,3.6666666666666665,7,4.666666666666667,4.8,3.566666666666665
2715,73,Courtois,2016/17,35,1,7,1.3888888888888888,2.2222222222222223,1.2777777777777777,2.1111111111111107,1.0,3.333333333333333,7,1.6666666666666667,3.0,1.166666666666666
3714,100,Hennessey,2016/17,35,16,14,1.1764705882352942,0.6666666666666666,1.7647058823529411,1.2777777777777777,2.0,1.3333333333333333,1,0.3333333333333333,2.6,0.3666666666666667
4604,124,Stekelenburg,2016/17,35,7,1,2.2222222222222223,1.3888888888888888,2.1111111111111107,1.2777777777777777,7.0,4.666666666666667,1,2.0,3.6,1.1333333333333344
5472,147,Jakupovic,2016/17,35,17,9,0.8888888888888888,1.5,2.055555555555556,2.1875,6.0,7.0,14,1.6666666666666667,5.0,2.0333333333333328
6154,165,Schmeichel,2016/17,35,11,8,0.8888888888888888,1.1578947368421053,1.8333333333333333,1.5789473684210529,3.0,4.333333333333333,9,3.6666666666666665,4.2,2.5333333333333345
7006,188,Mignolet,2016/17,35,3,13,1.6111111111111112,1.3888888888888888,1.3888888888888888,0.6666666666666666,1.0,5.0,7,1.6666666666666667,3.8,1.2333333333333332
8177,219,Caballero,2016/17,35,4,19,2.1111111111111107,1.0,1.5,1.2941176470588236,1.0,3.0,2,2.0,2.6,1.6666666666666667
9006,242,de Gea,2016/17,35,5,18,1.3333333333333333,0.8888888888888888,0.7222222222222222,2.0,6.0,5.0,3,1.0,4.8,0.8999999999999989
10903,294,Forster,2016/17,35,9,17,1.5,0.8888888888888888,2.1875,2.055555555555556,1.0,2.6666666666666665,6,2.0,3.4,1.1
11699,316,Butland,2016/17,35,12,15,1.2777777777777777,0.8333333333333334,1.3888888888888888,1.8333333333333333,2.0,0.0,7,0.0,0.0,0.0
12587,340,Pickford,2016/17,35,20,10,1.1666666666666667,1.1666666666666667,0.8888888888888888,1.8333333333333333,2.0,2.0,3,2.333333333333333,2.4,1.6333333333333349
13180,356,Fabianski,2016/17,35,18,5,0.8888888888888888,1.3333333333333333,2.0,0.7222222222222222,9.0,5.333333333333333,3,4.666666666666667,4.2,2.8333333333333326
14091,380,Lloris,2016/17,35,2,6,2.5,1.8823529411764703,1.0,1.7058823529411764,6.0,6.666666666666668,8,2.0,6.8,1.8333333333333328
15092,407,Gomes,2016/17,35,13,3,1.3888888888888888,1.6111111111111112,0.6666666666666666,1.3888888888888888,1.0,4.666666666666667,4,4.0,4.0,2.7333333333333343
15943,430,Foster,2016/17,35,8,11,1.1578947368421053,0.8888888888888888,1.5789473684210529,1.8333333333333333,2.0,2.0,2,1.0,2.8,0.7000000000000016
16684,450,Adrián,2016/17,35,15,12,0.8333333333333334,1.2777777777777777,1.8333333333333333,1.3888888888888888,6.0,5.0,7,2.333333333333333,4.6,1.3666666666666671
18189,490,Guzan,2016/17,35,19,4,1.0,2.1111111111111107,1.2941176470588236,1.5,2.0,1.3333333333333333,1,3.333333333333333,3.6,2.266666666666667
69,2,Cech,2016/17,36,5,6,2.0,1.6875,1.0,0.9375,4.0,6.333333333333332,8,5.333333333333333,4.8,3.633333333333332
1046,29,Boruc,2016/17,36,11,13,1.9444444444444444,0.9411764705882352,1.3888888888888888,2.235294117647059,7.0,4.666666666666667,1,3.0,4.0,2.233333333333334
1995,54,Heaton,2016/17,36,14,8,1.3888888888888888,0.6875,1.1666666666666667,1.875,7.0,3.333333333333333,1,3.333333333333333,3.8,2.466666666666665
2716,73,Courtois,2016/17,36,1,19,2.176470588235294,0.6111111111111112,1.0588235294117647,1.5555555555555556,7.0,4.666666666666667,6,2.0,4.0,1.266666666666666
3715,100,Hennessey,2016/17,36,16,4,1.4444444444444444,2.0,1.8333333333333333,1.1875,1.0,1.6666666666666667,2,2.6666666666666665,2.6,1.9
4605,124,Stekelenburg,2016/17,36,7,17,1.0555555555555556,1.3888888888888888,1.7777777777777777,1.7777777777777777,1.0,3.6666666666666665,3,2.6666666666666665,3.8,1.6333333333333344
5473,147,Jakupovic,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,14.0,7.333333333333332,2,2.333333333333333,5.2,2.4666666666666663
6155,165,Schmeichel,2016/17,36,9,15,1.7058823529411764,1.0,1.2352941176470589,1.9411764705882355,9.0,7.666666666666668,11,5.333333333333333,5.0,3.400000000000001
7007,188,Mignolet,2016/17,36,3,10,2.333333333333333,1.2222222222222223,0.8888888888888888,1.3888888888888888,7.0,4.666666666666667,6,1.0,4.8,0.8999999999999998
8178,219,Caballero,2016/17,36,4,16,2.0,1.4444444444444444,1.1875,1.8333333333333333,2.0,3.0,6,2.0,3.2,1.1666666666666667
9007,242,de Gea,2016/17,36,6,5,1.6875,2.0,0.9375,1.0,3.0,3.333333333333333,1,1.6666666666666667,3.8,1.2666666666666655
10904,294,Forster,2016/17,36,10,3,1.2222222222222223,2.333333333333333,1.3888888888888888,0.8888888888888888,6.0,7.666666666666668,16,4.0,6.2,3.1333333333333333
11700,316,Butland,2016/17,36,13,11,0.9411764705882352,1.9444444444444444,2.235294117647059,1.3888888888888888,7.0,3.333333333333333,1,3.0,0.0,2.1
12588,340,Pickford,2016/17,36,20,18,1.1764705882352942,1.7222222222222223,1.3529411764705883,0.8888888888888888,3.0,4.666666666666667,9,3.6666666666666665,3.6,3.0000000000000018
13181,356,Fabianski,2016/17,36,17,7,1.3888888888888888,1.0555555555555556,1.7777777777777777,1.7777777777777777,3.0,6.0,6,3.333333333333333,5.0,2.166666666666666
14092,380,Lloris,2016/17,36,2,12,1.5294117647058822,1.1666666666666667,0.9411764705882352,1.8333333333333333,8.0,5.666666666666668,3,3.0,5.8,2.6333333333333324
